slno,gx,gy,gz,ax,ay,az
648,1.58778626,0.2366412214,-21.70992366,-0.2902832031,-0.7670898438,0.677734375
649,-7.580152672,0.8702290076,7.450381679,0.2258300781,-0.2260742188,0.3979492188
650,-0.4045801527,-1.045801527,-0.6946564885,-0.0634765625,-1.274414063,0.236328125
651,5.030534351,2.290076336,5.267175573,-0.25,-1.1953125,0.2607421875
652,-0.1297709924,14.4351145,12.32824427,-0.5251464844,-0.4448242188,1.999938965
653,4.122137405,4.778625954,0.5954198473,-0.3181152344,-0.8376464844,-0.6342773438
654,10.61068702,-6.549618321,-2.740458015,0.1494140625,0.04638671875,-0.4462890625
655,-9.396946565,14.75572519,-6.320610687,-1.124267578,2,0.0419921875
656,-1.259541985,9.465648855,-3.221374046,0.0234375,-1.482910156,-0.0458984375
657,8.885496183,10.51908397,-14.87022901,-0.8254394531,2,0.513671875
658,21.44274809,11.49618321,2.839694656,0.7687988281,2,0.2143554688
659,-5.564885496,1.381679389,4.786259542,-0.05932617188,-0.94921875,-0.7277832031
660,8.633587786,-12.86259542,4.473282443,-0.7175292969,-0.1870117188,-0.004638671875
661,-5.916030534,-7.694656489,0.1984732824,-0.3251953125,-0.5913085938,-0.2458496094
662,-0.5954198473,-3.709923664,0.2213740458,0.2263183594,-0.9875488281,-0.06787109375
663,7.152671756,4.328244275,0.8549618321,-0.009765625,-0.9616699219,0.2111816406
664,-2.534351145,1.053435115,0.1832061069,-1.997314453,-0.5893554688,0.7075195313
665,6.969465649,3.854961832,2.687022901,-0.02270507813,-0.9580078125,-0.06005859375
666,-11.96946565,-0.5114503817,23.25954198,0.09887695313,-0.4475097656,-1.399658203
667,-10.53435115,11.03053435,3.503816794,0.2080078125,-0.9191894531,0.1247558594
668,8.79389313,5.167938931,-3.20610687,-0.4362792969,-1.028076172,0.2685546875
669,-8.312977099,0.7938931298,-4.580152672,0.5234375,-0.5026855469,-0.3828125
670,3.717557252,-9.297709924,-44.69465649,0.3049316406,-1.024902344,1.947021484
671,-12.67938931,2.717557252,-5.061068702,0.2265625,-1.096191406,-0.6118164063
672,-2.854961832,-6.93129771,10.32061069,-0.2326660156,-0.8598632813,0.5319824219
673,2.335877863,1.755725191,1.93129771,-0.3874511719,-0.9992675781,0.9243164063
674,6.847328244,1.351145038,-1.534351145,-0.0439453125,-1.317871094,0.5534667969
675,-1.519083969,-0.4045801527,-1.625954198,0.0546875,-0.2919921875,0.6203613281
676,-9.41221374,-7.190839695,14.08396947,0.0556640625,-1.417480469,1.338623047
677,1.183206107,-15.83969466,9.679389313,0.3505859375,-0.4663085938,-0.3063964844
678,3.946564885,-15.3740458,11.03053435,-0.1657714844,-0.9377441406,-1.061035156
679,-4.954198473,-11.29770992,-1.236641221,0.2426757813,0.1533203125,-0.1328125
680,2.534351145,8.358778626,-1.954198473,-0.6333007813,-1.225097656,-0.140625
681,-3.106870229,-6.832061069,7.183206107,-1.031982422,-1.247802734,0.03466796875
682,10.48091603,-2.633587786,-7.20610687,-0.5712890625,-0.4174804688,0.7844238281
683,-35.90839695,15.53435115,1.236641221,-0.07446289063,-1.854736328,1.088134766
684,-7.175572519,6.93129771,4.557251908,0.04907226563,2,1.453125
685,-2.20610687,-16.79389313,3.129770992,-0.07763671875,-0.5849609375,1.145263672
686,1.427480916,-6.221374046,2.244274809,-0.1838378906,-0.3291015625,0.3840332031
687,-7.167938931,6.175572519,2.145038168,0.2958984375,-0.9716796875,0.17578125
688,2.839694656,-19.82442748,-3.954198473,0.2795410156,0.01489257813,0.1115722656
689,2.816793893,2.916030534,6.389312977,-0.7065429688,-0.02661132813,-0.2573242188
690,-2.664122137,0.1221374046,-14.19847328,-0.4694824219,-0.9067382813,-1.053955078
691,-10.70992366,4.183206107,-6.824427481,-0.4150390625,-0.2661132813,0.2666015625
692,5.335877863,6.374045802,-3.366412214,-0.7331542969,-0.5471191406,-0.06201171875
693,0.2824427481,2.282442748,-5.213740458,-0.4350585938,-0.7707519531,0.0556640625
694,-6.717557252,2.251908397,-5.519083969,-0.8120117188,2,0.09497070313
695,-5.870229008,1.114503817,-1.778625954,-0.0146484375,-0.884765625,-0.4624023438
696,-20.38931298,15.41221374,-1.687022901,-1.342529297,2,0.9165039063
697,7.72519084,-5.045801527,9.687022901,0.1313476563,-0.5385742188,0.1374511719
698,-0.9770992366,-2.175572519,3.34351145,0.1037597656,-0.8979492188,0.2624511719
699,2.312977099,-3.824427481,-2.297709924,-0.1320800781,-0.716796875,0.349609375
700,-43.60305344,16.84732824,24.77862595,-0.5895996094,-0.1457519531,1.410644531
701,8.984732824,9.625954198,-15.21374046,-0.1096191406,-0.3776855469,-0.2749023438
702,-60.67175573,9.86259542,8.374045802,-0.2985839844,-0.9672851563,1.999938965
703,-4.435114504,-7.404580153,-14.65648855,-0.5437011719,-1.123046875,0.4770507813
704,1.870229008,0.1603053435,-0.7709923664,-0.5651855469,-0.5871582031,-0.06518554688
705,-9.366412214,0.3435114504,-2.541984733,-1.484130859,2,0.1965332031
706,-11.3129771,-23.29770992,-9.816793893,-1.395507813,-0.3889160156,0.5334472656
707,3.458015267,0.8778625954,1.282442748,-0.2761230469,-0.5649414063,0.1857910156
708,26.29007634,-22.18320611,13.32824427,0.4221191406,-0.4438476563,0.8361816406
709,28.02290076,15.3129771,8.297709924,-0.5642089844,-1.257080078,0.05517578125
710,-1.007633588,-2.419847328,0.8854961832,-0.05786132813,-1.180175781,0.4877929688
711,-12.90076336,3.541984733,-17.35877863,-0.5986328125,-1.991210938,0.931640625
712,5.526717557,-6.297709924,-16,-1.454345703,-0.3935546875,0.07763671875
713,-26.13740458,-17.03053435,12.70229008,-0.1147460938,-0.8627929688,-0.9633789063
714,-7.557251908,12.02290076,-6.290076336,-0.6918945313,-1.425048828,1.062438965
715,-16.90076336,-0.06870229008,13.94656489,-0.4528808594,-0.3845214844,0.6027832031
716,10.79389313,5.923664122,-21.33587786,-0.6572265625,-0.69921875,0.05981445313
717,3.122137405,-1.229007634,3.290076336,0.06372070313,-1.264404297,-0.1196289063
718,12.69465649,-19.80152672,-11.0610687,-0.6762695313,-0.1809082031,1.710449219
719,12.90839695,-9.641221374,-2.702290076,-0.6384277344,0.16015625,0.1267089844
720,-3.732824427,-2.076335878,-24.48854962,1.235351563,2,-0.7565917969
721,1.244274809,-3.854961832,1.099236641,0.1069335938,-0.4289550781,0.7214355469
722,9.519083969,-6.816793893,4.114503817,-0.08764648438,-0.3129882813,-0.1958007813
723,-3.038167939,-10.52671756,-4.969465649,0.1760253906,-0.689453125,-1.014892578
724,-5.389312977,0.2519083969,-7.358778626,-0.3874511719,2,0.5983886719
725,-6.86259542,-18.47328244,-7.580152672,0.3881835938,0.05346679688,0.3688964844
726,4.488549618,-10.84732824,-2.824427481,0.11328125,-0.9619140625,-0.18359375
727,9.664122137,16.91603053,-29.40458015,-1.178710938,-0.8034667969,-0.5187988281
728,0.9312977099,5.251908397,-0.358778626,-0.4216308594,-1.525634766,-0.2712402344
729,7.763358779,-1.816793893,5.519083969,0.5993652344,-1.671875,0.9377441406
730,3.213740458,-0.8549618321,5.641221374,0.4365234375,-0.6486816406,0.5185546875
731,-17.19083969,6.282442748,-4.076335878,0.7126464844,-1.96875,1.994628906
732,2.267175573,-0.7557251908,14.41984733,0.3249511719,-0.2946777344,-0.07446289063
733,-1.79389313,-6.709923664,11.39694656,-0.1098632813,-1.025634766,0.5795898438
734,-1.916030534,-6.839694656,-6.900763359,-0.2145996094,-0.6794433594,0.01171875
735,-8.763358779,6.755725191,27.46564885,-0.4326171875,0.05346679688,-0.7504882813
736,-8.465648855,-0.786259542,2.366412214,0.1528320313,-0.4252929688,-0.06640625
737,-12.80152672,-17.13740458,6.679389313,-0.08081054688,-0.4990234375,-0.2084960938
738,-10.32061069,1.244274809,-5.679389313,-0.3395996094,-0.8342285156,0.1369628906
739,5.076335878,7.282442748,-11.6259542,-1.997070313,-0.7824707031,-0.33984375
740,-9.465648855,-1.152671756,-6.679389313,0.06689453125,-0.1225585938,-0.3737792969
741,1.755725191,-3.366412214,-29.45038168,-0.3957519531,2,0.1220703125
742,1.27480916,-3.687022901,14.29770992,-0.8479003906,-0.3107910156,0.002197265625
743,13.48091603,-5.702290076,-28.80152672,-0.703125,-0.9995117188,0.8593139648
744,14.66412214,2.305343511,10.38167939,-0.1142578125,-0.4250488281,-0.003173828125
745,-0.1374045802,-4.320610687,1.427480916,-0.041015625,-0.7121582031,0.3498535156
746,1.816793893,-4.396946565,-3.106870229,0.6440429688,-1.083984375,0.1584472656
747,-0.03053435115,-0.1221374046,7.167938931,0.7197265625,0.4108886719,0.8913574219
748,10.60305344,-6.801526718,-15.45801527,-0.3215332031,0.2319335938,-0.1186523438
749,-34.76335878,9.503816794,-8.229007634,-0.8056640625,2,1.997070313
750,-1.580152672,9.923664122,10.16793893,-0.607421875,-0.4006347656,-0.1516113281
751,-2.732824427,10.39694656,2.801526718,0.51171875,-0.2114257813,-0.845703125
752,6.229007634,1.076335878,13.32061069,-0.8464355469,0.150390625,-0.3146972656
753,-8.419847328,-5.458015267,13.22137405,0.740234375,0.1508789063,-0.240234375
754,19.40458015,-8.244274809,-0.2442748092,-0.1677246094,-0.8044433594,0.8525390625
755,-12.09160305,-3.778625954,-1.396946565,-1.254394531,-1.132080078,0.6955566406
756,3.717557252,-4.083969466,4.633587786,0.1799316406,-0.6286621094,0.1052246094
757,-5.351145038,-0.8167938931,6.633587786,0.1411132813,-0.1379394531,-0.1931152344
758,-11.05343511,9.984732824,5.030534351,-0.9841308594,-1.249755859,1.536621094
759,8.282442748,3.335877863,22.59541985,-0.2062988281,0.05908203125,-0.2651367188
760,-21.29770992,-5.900763359,4.328244275,-0.9838867188,-1.9921875,1.823242188
761,10.71755725,2.572519084,-9.679389313,-0.7829589844,-0.8041992188,0.00537109375
762,12.51145038,-8.183206107,-6.175572519,-0.6066894531,-0.2731933594,-0.006591796875
763,-8.396946565,5.06870229,3.687022901,-1.066894531,-1.113525391,-0.3693847656
764,9.038167939,-5.511450382,1.984732824,-0.7131347656,0.3303222656,0.15625
765,-9.763358779,-6.664122137,-3.129770992,0.7504882813,2,0.5341796875
766,3.839694656,-10.57251908,-3.664122137,-0.107421875,-1.202148438,0.05004882813
767,-5.320610687,4.740458015,3.801526718,0.0234375,-1.249267578,0.5314941406
768,6.465648855,11.90839695,8.190839695,0.04321289063,-0.6550292969,-0.5397949219
769,-1.832061069,-14.48091603,-17.93129771,-0.5263671875,-1.891357422,1.131103516
770,10.09923664,-5.511450382,-25.83969466,-0.65625,-1.050048828,-0.5234375
771,-3.122137405,6.557251908,-7.664122137,-1.075439453,2,-1.036865234
772,5.312977099,16.6870229,-10.94656489,-1.150878906,-0.9191894531,0.3571777344
773,-1.221374046,7.847328244,2.251908397,-0.3874511719,-1.184570313,-0.4611816406
774,-5.847328244,-2.053435115,0.9770992366,-0.8122558594,-1.661376953,1.958984375
775,-4.702290076,-1.580152672,11.7480916,-0.5495605469,0.6596679688,0.6796875
776,2.770992366,7.748091603,-11.30534351,0.5703125,2,0.6845703125
777,-2.717557252,-13.92366412,16.0610687,-0.3259277344,-0.6796875,1.963623047
778,-5.221374046,3.916030534,0.1374045802,-0.201171875,-1.222412109,0.75390625
779,0.8549618321,0.02290076336,8.549618321,-0.1877441406,0.140625,-0.4406738281
780,-19.34351145,0.8320610687,0.7404580153,-0.5266113281,2,1.418457031
781,-6.946564885,-4.038167939,-18.02290076,-1.020019531,-0.8862304688,-0.4653320313
782,2.854961832,8,-27.32824427,-0.5222167969,-0.4602050781,0.1501464844
783,-17.3129771,-0.8625954198,-0.427480916,-1.417480469,2,1.500732422
784,2.847328244,13.61832061,-0.3511450382,-1.047119141,-0.6591796875,-0.1655273438
785,-13.33587786,4.038167939,-1.86259542,-1.271484375,-1.240234375,0.3540039063
786,-5.099236641,-1.938931298,8.847328244,-0.4548339844,-0.7668457031,-0.1296386719
787,4.175572519,-0.9007633588,10.65648855,-1.499511719,-0.9516601563,-0.6364746094
788,13.1221374,-9.984732824,6.06870229,0.3381347656,-1.466064453,-0.1174316406
789,4.732824427,1.404580153,-4.534351145,0.2346191406,-0.3864746094,-0.00146484375
790,2.038167939,-2.603053435,1.648854962,0.1254882813,-1.105224609,0.3107910156
791,7.007633588,3.076335878,23.84732824,-0.005126953125,-1.253662109,-0.7199707031
792,9.694656489,-12.54198473,-13.83206107,0.1179199219,-0.1730957031,-0.0224609375
793,8.732824427,-0.6030534351,-26.34351145,-0.1354980469,-0.6318359375,-0.0859375
794,6.213740458,-8.20610687,-1.870229008,-0.6352539063,-0.7377929688,-0.1594238281
795,17.73282443,17.76335878,-33.45038168,-0.8850097656,-0.9697265625,0.05395507813
796,0.02290076336,-20.0610687,-6.832061069,-0.5063476563,0.2475585938,0.06591796875
797,-3.809160305,-4.79389313,-2.160305344,-1.366455078,0.2380371094,0.7858886719
798,-0.9389312977,3.328244275,-2.618320611,2,0.0087890625,1.989013672
799,-8.167938931,-0.03816793893,-0.465648855,-0.03369140625,-0.1162109375,0.5915527344
800,8.076335878,-1.610687023,9.282442748,0.1069335938,-0.5703125,1.999938965
801,-2.030534351,-2.923664122,-0.04580152672,-0.2001953125,-1.393310547,0.3022460938
802,4.442748092,1.114503817,-15.17557252,-0.5825195313,-1.994384766,1.322509766
803,5.549618321,-8.007633588,0.1297709924,-1.029052734,-1.361816406,-0.6477050781
804,2.251908397,-13.6259542,-2.045801527,-0.3723144531,-0.6557617188,0.4731445313
805,-11.79389313,5.72519084,-5.007633588,-0.7397460938,2,1.990722656
806,6.847328244,5.381679389,-13.69465649,-0.6320800781,-0.9377441406,-0.05493164063
807,-20.19847328,4.183206107,12.67175573,-0.7260742188,-0.2895507813,0.6528320313
808,-39.09160305,-8.541984733,-16.64122137,-0.9716796875,0.4936523438,-1.043701172
809,6.809160305,6.290076336,-1.366412214,-0.3266601563,-1.921875,1.821533203
810,12.40458015,-20.54961832,11.65648855,-0.51953125,0.02124023438,0.970703125
811,3.664122137,4.358778626,3.374045802,-0.06982421875,-0.4545898438,0.6325683594
812,2.20610687,-3.885496183,1.404580153,0.1577148438,-1.031738281,0.1447753906
813,-9.778625954,0.2824427481,-12.44274809,-0.6811523438,2,0.5798339844
814,-7.015267176,-1.473282443,-3.526717557,-1.501464844,2,0.6450195313
815,-4.717557252,-4.877862595,-8.236641221,-0.576171875,-0.8793945313,0.1574707031
816,2.984732824,-6.045801527,7.007633588,-0.5456542969,-0.5581054688,0.4270019531
817,4.580152672,0.8396946565,-7.038167939,-1.290771484,-0.4929199219,-0.07885742188
818,0.6946564885,0.6259541985,-1.854961832,-1.049804688,-1.888671875,0.5798339844
819,-9.290076336,-2.099236641,-13.30534351,0.5952148438,-1.998046875,1.091064453
820,-16.35114504,-6.41221374,-6.129770992,-1.961425781,-0.6320800781,1.999938965
821,-17.87022901,6.893129771,14.46564885,0.1650390625,-0.03100585938,0.5795898438
822,1.320610687,5.519083969,9.427480916,-0.5212402344,-0.5793457031,0.8286132813
823,-0.6564885496,-1.541984733,3.129770992,0.1735839844,-0.9155273438,0.12109375
824,16.74045802,-5.13740458,-9.763358779,-0.05444335938,-1.36328125,-0.09521484375
825,12.24427481,-9.786259542,5.79389313,0.04956054688,-0.5932617188,0.3889160156
826,-16.09923664,-6.297709924,-2.061068702,-1.080322266,2,0.7954101563
827,-10.6870229,-7.938931298,4.694656489,-0.1440429688,-0.4284667969,0.0009765625
828,-16.33587786,-14.94656489,19.25954198,0.03564453125,0.0595703125,-0.1716308594
829,0.9007633588,-0.6488549618,2.366412214,-0.5119628906,-1.053222656,0.3776855469
830,-6.694656489,2.13740458,1.801526718,1.077148438,-1.987304688,-0.3784179688
831,-0.106870229,-7.534351145,-12.48091603,-0.8388671875,-1.000244141,1.370849609
832,0.7404580153,-5.671755725,3.526717557,-1.461669922,0.09252929688,0.546875
833,8.557251908,-4.244274809,-0.7480916031,0.05493164063,-0.07153320313,-0.8898925781
834,-3.038167939,1.992366412,4.969465649,0.0830078125,-0.7058105469,0.033203125
835,-7.503816794,-10.96946565,20.99236641,0.087890625,-0.0771484375,-0.25390625
836,-23.75572519,8.480916031,-1.763358779,-0.4794921875,2,0.3986816406
837,-19.0610687,11.76335878,-9.061068702,-1.008300781,2,1.169433594
838,1.671755725,9.694656489,-4.282442748,-0.705078125,-0.8852539063,0.3081054688
839,0.6488549618,-3.603053435,3.106870229,-0.1850585938,-0.7255859375,-0.8208007813
840,32.65648855,25.6870229,-51.92366412,-1.130126953,-0.4421386719,-0.04467773438
841,11.74045802,-0.7786259542,1.809160305,-0.2260742188,-0.1569824219,-0.3659667969
842,0.4732824427,-2.72519084,0.9160305344,0.9772949219,2,0.0810546875
843,13.35114504,3.702290076,-13.35114504,1.236328125,2,1.991943359
844,28.70992366,-18.65648855,9.86259542,-0.5380859375,-0.8461914063,-0.2514648438
845,6.13740458,5.061068702,-9.755725191,0.236328125,-1.871826172,0.5119628906
846,-5.526717557,-1.786259542,3.236641221,0.07592773438,-0.7622070313,0.1057128906
847,7.27480916,-1.045801527,4.358778626,-0.6628417969,-1.493652344,0.314453125
848,8.816793893,-0.4809160305,0.0534351145,-0.2036132813,-0.8041992188,-0.2954101563
849,-4.740458015,1.404580153,5.083969466,2,-1.1640625,1.999938965
850,-10.22137405,-3.183206107,-8.328244275,-0.5083007813,-0.8686523438,0.6101074219
851,19.78625954,-17.78625954,-20.11450382,-0.7548828125,-0.09155273438,-0.1447753906
852,-0.3511450382,-1.465648855,-4.106870229,-0.2641601563,2,0.5703125
853,2.358778626,-0.1679389313,2.923664122,0.1364746094,-1.284667969,-0.0029296875
854,-33.75572519,-0.6259541985,3.496183206,0.3012695313,-0.8447265625,0.1154785156
855,1.541984733,0.6030534351,4.488549618,0.1157226563,-0.03466796875,-0.2385253906
856,-7.763358779,-0.6183206107,-0.8702290076,-0.3564453125,0.01708984375,0.1650390625
857,2.267175573,-15.57251908,-3.732824427,-1.153564453,-0.9582519531,0.08544921875
858,14.5648855,-1.954198473,-4.900763359,-0.4653320313,-1.995117188,0.8015136719
859,-13.27480916,-0.6030534351,3.450381679,-0.322265625,-0.6098632813,-0.5891113281
860,-4.366412214,4.832061069,-1.557251908,-0.6516113281,-1.196533203,0.04614257813
861,20.24427481,0.1679389313,2.351145038,0.2062988281,-1.545898438,0.3181152344
862,10.55725191,-15.22900763,3.129770992,-0.4387207031,0.3725585938,0.3591308594
863,1.076335878,-3.755725191,-19.7480916,-0.4440917969,-1.268798828,-0.294921875
864,2.778625954,-4.786259542,-22.42748092,-0.05639648438,2,1.370849609
865,-34.67175573,12.72519084,-1.145038168,-0.1286621094,2,1.026367188
866,1.763358779,-2.595419847,-1.450381679,-0.1394042969,-1.001220703,0.02514648438
867,-3.41221374,-1.671755725,-11.76335878,-0.09033203125,2,-0.2709960938
868,15.35877863,8.038167939,17.01526718,-0.0712890625,0.008056640625,-0.4660644531
869,-17.2519084,5.053435115,1.702290076,-0.3515625,2,0.9440917969
870,-22.02290076,-3.496183206,45,0.5671386719,0.1098632813,0.0205078125
871,9.984732824,18.6259542,-17.1221374,-1.98828125,-1.400634766,0.07055664063
872,0.2290076336,0.3358778626,1.893129771,-0.6379394531,-0.7961425781,-0.185546875
873,9.954198473,-0.3740458015,-24.79389313,-0.2990722656,-0.90625,-0.1647949219
874,0.09160305344,1.610687023,-6.427480916,-0.9897460938,-1.086914063,1.129150391
875,-12.19847328,-1.648854962,-10.86259542,-0.3679199219,0.7504882813,1.434326172
876,13.79389313,6.236641221,17.21374046,-0.3334960938,-0.8090820313,0.6572265625
877,4.549618321,-1.145038168,10.3129771,0.05200195313,0.00048828125,0.1276855469
878,5.984732824,-5.717557252,1.465648855,0.02099609375,-0.2431640625,-0.06420898438
879,12.46564885,-0.893129771,-0.786259542,-0.3291015625,-0.2595214844,-0.4541015625
880,-22.64885496,-2.519083969,7.06870229,-0.1379394531,-0.5490722656,0.1169433594
881,-0.4045801527,-10.42748092,9.229007634,-0.482421875,0.1174316406,1.096679688
882,7.297709924,-12.77099237,2.961832061,-0.5263671875,-0.6958007813,-0.02026367188
883,-2.129770992,0.9541984733,-1.877862595,-0.6335449219,-0.7053222656,0.03271484375
884,-0.1603053435,-18.17557252,-3.809160305,-0.6618652344,0.5600585938,0.8383789063
885,3.992366412,-2.664122137,14.82442748,-0.9399414063,-0.1672363281,0.1860351563
886,-13.03053435,-17.08396947,-10.00763359,-1.721679688,-0.1872558594,-0.4169921875
887,15.6870229,11.57251908,12.16030534,0.3823242188,-0.9953613281,0.9406738281
888,-6.809160305,-7.351145038,17.17557252,0.2497558594,-0.1687011719,0.1130371094
889,0.4809160305,1.022900763,-1.320610687,0.0517578125,-0.7360839844,0.3154296875
890,5.679389313,2.450381679,5.06870229,-0.1213378906,-0.1274414063,-0.6232910156
891,7.41221374,4.267175573,-4.72519084,-0.4289550781,-0.4838867188,0.1640625
892,-10.44274809,-4.061068702,6.122137405,-0.154296875,-0.8029785156,0.3845214844
893,-30.76335878,-17.22900763,14.92366412,-0.5600585938,-0.5161132813,0.4782714844
894,7.79389313,11.85496183,-12.22900763,-0.09765625,-0.45703125,-0.3181152344
895,-11.57251908,-6.038167939,3.923664122,0.02124023438,-1.951660156,0.1936035156
896,22.80916031,-3.427480916,-22.52671756,-0.1115722656,-1.984375,-0.05590820313
897,11.59541985,-1,-10.80152672,0.4177246094,-1.376953125,-0.1872558594
898,-9.732824427,-5.381679389,-2.503816794,-1.0234375,-1.986572266,0.4389648438
899,7.458015267,-13.60305344,-11.03053435,-0.1735839844,-0.4643554688,1.193359375
900,4.763358779,0.2977099237,5.72519084,-0.1359863281,-0.6110839844,0.6555175781
901,-7.534351145,5.335877863,7.351145038,0.01245117188,-0.6081542969,0.5161132813
902,-17.77862595,4.076335878,10.12977099,-0.6845703125,-0.7824707031,1.749267578
903,-6.816793893,8.992366412,6.167938931,-0.01684570313,0.003173828125,-0.5629882813
904,-13.3740458,-12.7480916,-3.72519084,-0.3203125,-0.3845214844,0.3061523438
905,9.381679389,9.954198473,-22.88549618,-1.953125,2,-0.2487792969
906,-0.4045801527,-7.381679389,-1.580152672,-0.02807617188,-0.3774414063,0.1328125
907,-4.305343511,11.32061069,-10.8778626,-0.7587890625,0.4301757813,-0.1420898438
908,9.786259542,1.190839695,10.70229008,-0.5727539063,2,0.3823242188
909,9.648854962,-10.96946565,15.09923664,0.3122558594,-1.884277344,0.7084960938
910,2.961832061,4.633587786,-14.6870229,0.1938476563,2,0.583984375
911,-1.27480916,5.473282443,-0.213740458,-0.12890625,-0.9943847656,0.09228515625
912,0.572519084,-1.916030534,7.030534351,-0.008544921875,-0.7373046875,0.458984375
913,-14.29770992,1.93129771,40.64885496,-0.2976074219,0.689453125,-0.3833007813
914,-12.09160305,7.610687023,-5.442748092,0.0400390625,-1.373535156,1.462890625
915,25.86259542,-1.06870229,-4.20610687,0.9484863281,2,0.1184082031
916,-9.045801527,-8.984732824,21.09923664,-1.97265625,-0.6494140625,0.006103515625
917,0.3511450382,0.3969465649,0.3435114504,-0.2687988281,-0.8798828125,-0.04223632813
918,-0.8625954198,1.251908397,-1.152671756,-0.1833496094,-0.2236328125,-0.3474121094
919,7.847328244,-2.648854962,8.519083969,0.2687988281,0.1333007813,-0.1401367188
920,7.442748092,-1.541984733,-10.80152672,-0.7758789063,-0.3864746094,0.876953125
921,11.5648855,-8.152671756,8.183206107,0.4050292969,-0.8779296875,0.4604492188
922,13.3129771,-4.145038168,0.465648855,0.7641601563,2,1.017578125
923,3.770992366,-9.152671756,0.01526717557,-0.4873046875,-1.580810547,0.8266601563
924,-3.603053435,-3.992366412,5.13740458,-0.07543945313,-0.8041992188,-0.05737304688
925,-9.122137405,1.183206107,-2.076335878,-1.069580078,2,0.5732421875
926,18.38931298,-10.80152672,-23.46564885,0.00439453125,-1.417236328,0.58203125
927,-9.496183206,12.54198473,-9.061068702,0.07446289063,-1.557861328,-0.5864257813
928,-9.847328244,-4.404580153,1.259541985,-0.1928710938,-0.5129394531,0.1276855469
929,0.9160305344,-0.06106870229,1.717557252,-0.9311523438,-1.696777344,0.1594238281
930,-7.694656489,-4.229007634,2.534351145,-0.9284667969,-1.728027344,0.7307128906
931,4.488549618,1.641221374,13.53435115,-0.41796875,-1.381347656,0.05053710938
932,13.5648855,6.564885496,-6.480916031,1.967773438,0.603515625,-0.9724121094
933,-13.99236641,9.954198473,-13.8778626,-0.5981445313,-0.8864746094,0.8037109375
934,-6.091603053,10.81679389,12,-0.4873046875,-1.394775391,-0.4445800781
935,10.71755725,-0.07633587786,-6.267175573,-0.04931640625,-0.5551757813,-0.2900390625
936,-3.389312977,-0.2061068702,0.2824427481,-0.00927734375,-1.145751953,0.2788085938
937,5,7.358778626,7.427480916,-0.06469726563,-1.066894531,-0.0361328125
938,3.671755725,6.984732824,13.4351145,-0.07934570313,-0.02807617188,-0.9719238281
939,-11.05343511,-13.58015267,5.832061069,-0.3293457031,-0.9228515625,-0.4479980469
940,9.93129771,-13.96183206,-12.38167939,-0.5334472656,-1.25,-1.117919922
941,10.69465649,-0.9236641221,-6.908396947,-0.6420898438,-1.989990234,-0.03515625
942,5.809160305,2.022900763,-3.954198473,-0.2185058594,-0.7565917969,-0.6525878906
943,0.7404580153,-8.496183206,1.114503817,-0.1579589844,-0.9494628906,0.007080078125
944,7.267175573,-3.954198473,9.099236641,-0.5793457031,-0.3303222656,0.1015625
945,17.64885496,-10.54198473,-16.84732824,0.05712890625,-0.345703125,0.091796875
946,4.267175573,10.67175573,11.79389313,1.384277344,2,-0.00146484375
947,-5.580152672,-25.19847328,-12.77862595,-0.009521484375,0.2595214844,-0.4621582031
948,6.900763359,9.503816794,7.816793893,0.07836914063,-0.263671875,-0.1540527344
949,0.786259542,0.5801526718,13.95419847,-0.2890625,-1.405029297,1.533203125
950,5.938931298,-8.946564885,8.229007634,0.0361328125,-0.1379394531,-0.72265625
951,-13.16030534,-11.67938931,16.48854962,0.2424316406,0.2661132813,-0.4921875
952,10.38167939,2.717557252,10.36641221,-0.1799316406,-0.9328613281,-0.1750488281
953,6.190839695,4.801526718,15.48091603,-0.5151367188,-0.1743164063,-0.2160644531
954,6.183206107,6.282442748,-12.51145038,-0.8916015625,-1.203369141,0.1257324219
955,-4.58778626,-4.786259542,6.992366412,-0.173828125,-1.374023438,0.08227539063
956,27.21374046,-15.97709924,12.79389313,-0.2250976563,0.4230957031,0.4572753906
957,-20.42748092,12.25954198,14.03053435,1.803222656,-1.1875,1.315185547
958,-16.97709924,4.27480916,14.97709924,-0.4194335938,-1.940185547,-0.1381835938
959,-15.96946565,-11.21374046,-1.34351145,0.421875,-0.263671875,0.6010742188
960,-2.938931298,0.1679389313,3.755725191,-0.1811523438,-0.953125,0.2763671875
961,-4.595419847,0.6717557252,3.13740458,-0.3500976563,-0.4665527344,0.4416503906
962,4.091603053,15.8778626,20.73282443,0.0849609375,-0.20703125,-0.06909179688
963,-14.24427481,16.51908397,13.23664122,-0.9213867188,2,1.036865234
964,12.59541985,12.22900763,1.992366412,-0.7658691406,0.02905273438,-1.224609375
965,-16.82442748,-18.47328244,9.763358779,-1.157958984,-0.2485351563,0.7570800781
966,1.633587786,0.08396946565,-2.671755725,-0.3203125,-1.173095703,-0.16015625
967,-3.06870229,-4.839694656,-2.099236641,-0.5053710938,0.1357421875,0.05688476563
968,-10.74045802,-2.702290076,-6.969465649,-0.7670898438,-0.1071777344,1.164306641
969,7.580152672,-4.190839695,13.07633588,0.2082519531,-0.5048828125,0.2150878906
970,6.435114504,-5.58778626,1.694656489,2,-0.3081054688,1.838378906
971,-2.908396947,-2.465648855,0.8320610687,-0.4970703125,-1.318603516,0.9467773438
